LOC_NUM_BCI,Datecombined(DDMMYYYY),YearNum,Year,Month,Day,DayofSeason,SEX,AGE_NUM,HatchAdultOrUnknown,BM,CS_BM,WNG_LNGTH,BCI,FOOD_ESOPH,PropTotWater,PropManagedWater,PropPrivateWater,PropRice,PropCorn,PropSoybean,PropWoodyWet,PropHerbWet,Prop_MedDisturb
54,3012020,1,2020,1,3,46,1,1,H,1310,0.370223815,275,1.008785231,1,22.28359676,4.10766668,18.17593008,3.312527631,0.447862547,4.854740878,8.660171958,0.22195775,0.167112891
54,3012020,1,2020,1,3,46,1,1,H,1348,0.730575695,290,0.468841099,1,22.28359676,4.10766668,18.17593008,3.312527631,0.447862547,4.854740878,8.660171958,0.22195775,0.167112891
54,3012020,1,2020,1,3,46,1,1,H,1350,0.749541584,279,1.175762682,1,22.28359676,4.10766668,18.17593008,3.312527631,0.447862547,4.854740878,8.660171958,0.22195775,0.167112891
54,3012020,1,2020,1,3,46,1,1,H,1224,-0.445309389,281,-0.262706994,1,22.28359676,4.10766668,18.17593008,3.312527631,0.447862547,4.854740878,8.660171958,0.22195775,0.167112891
28,4012020,1,2020,1,4,47,1,1,H,1330,0.559882699,282,0.779924459,1,28.40260236,3.33232653,25.07027583,5.895392636,0.229501703,10.85686295,5.571066304,0.167622187,0.85128898
28,4012020,1,2020,1,4,47,1,1,H,1344,0.692643919,284,0.801104569,1,28.40260236,3.33232653,25.07027583,5.895392636,0.229501703,10.85686295,5.571066304,0.167622187,0.85128898
28,4012020,1,2020,1,4,47,1,1,H,1261,-0.094440452,287,-0.251103399,1,28.40260236,3.33232653,25.07027583,5.895392636,0.229501703,10.85686295,5.571066304,0.167622187,0.85128898
28,4012020,1,2020,1,4,47,1,1,H,1361,0.85385397,285,0.915952752,1,28.40260236,3.33232653,25.07027583,5.895392636,0.229501703,10.85686295,5.571066304,0.167622187,0.85128898
28,4012020,1,2020,1,4,47,1,1,H,1131,-1.327223202,276,-0.92101283,1,28.40260236,3.33232653,25.07027583,5.895392636,0.229501703,10.85686295,5.571066304,0.167622187,0.85128898
28,4012020,1,2020,1,4,47,1,1,H,1385,1.081444632,286,1.103786313,1,28.40260236,3.33232653,25.07027583,5.895392636,0.229501703,10.85686295,5.571066304,0.167622187,0.85128898
28,4012020,1,2020,1,4,47,1,1,H,1213,-0.549621775,289,-0.876275723,1,28.40260236,3.33232653,25.07027583,5.895392636,0.229501703,10.85686295,5.571066304,0.167622187,0.85128898
28,4012020,1,2020,1,4,47,1,1,H,1106,-1.564296807,278,-1.306183188,1,28.40260236,3.33232653,25.07027583,5.895392636,0.229501703,10.85686295,5.571066304,0.167622187,0.85128898
64,4012020,1,2020,1,4,47,1,1,H,1239,-0.303065225,295,-0.98023795,1,22.49804239,5.86607626,16.63196613,4.458189946,0.194232925,2.412250701,8.37035046,0.25792681,0.620004739
64,4012020,1,2020,1,4,47,1,1,H,1289,0.171081986,286,0.103116642,1,22.49804239,5.86607626,16.63196613,4.458189946,0.194232925,2.412250701,8.37035046,0.25792681,0.620004739
64,4012020,1,2020,1,4,47,1,1,H,1154,-1.109115485,283,-1.117040863,1,22.49804239,5.86607626,16.63196613,4.458189946,0.194232925,2.412250701,8.37035046,0.25792681,0.620004739
64,4012020,1,2020,1,4,47,1,1,H,1158,-1.071183708,284,-1.137668303,1,22.49804239,5.86607626,16.63196613,4.458189946,0.194232925,2.412250701,8.37035046,0.25792681,0.620004739
64,4012020,1,2020,1,4,47,1,1,H,1189,-0.777212437,279,-0.502960132,1,22.49804239,5.86607626,16.63196613,4.458189946,0.194232925,2.412250701,8.37035046,0.25792681,0.620004739
70,4012020,1,2020,1,4,47,1,1,H,1109,-1.535847975,270,-0.777230656,1,18.13454975,3.443480475,14.69106927,2.209900864,0.319169705,2.92963221,8.22001252,0.225045359,0.5115246
70,4012020,1,2020,1,4,47,1,1,H,1221,-0.473758221,273,0.205122697,1,18.13454975,3.443480475,14.69106927,2.209900864,0.319169705,2.92963221,8.22001252,0.225045359,0.5115246
70,4012020,1,2020,1,4,47,1,1,H,1267,-0.037542787,286,-0.126203491,1,18.13454975,3.443480475,14.69106927,2.209900864,0.319169705,2.92963221,8.22001252,0.225045359,0.5115246
70,4012020,1,2020,1,4,47,1,1,H,1061,-1.991029298,279,-1.837596904,1,18.13454975,3.443480475,14.69106927,2.209900864,0.319169705,2.92963221,8.22001252,0.225045359,0.5115246
24,5012020,1,2020,1,5,48,1,1,H,1187,-0.796178325,278,-0.461503211,1,25.13871254,2.617338007,22.52137453,6.669650531,0.458334954,4.534934552,6.074569485,0.298447707,0.364528918
24,5012020,1,2020,1,5,48,1,1,H,1246,-0.236684616,295,-0.907195514,1,25.13871254,2.617338007,22.52137453,6.669650531,0.458334954,4.534934552,6.074569485,0.298447707,0.364528918
24,5012020,1,2020,1,5,48,1,1,H,1217,-0.511689998,285,-0.585027131,1,25.13871254,2.617338007,22.52137453,6.669650531,0.458334954,4.534934552,6.074569485,0.298447707,0.364528918
47,7012020,1,2020,1,7,50,1,1,H,1174,-0.9194566,293,-1.533084253,1,24.91150267,2.801162186,22.11034049,7.098318968,0.2976201,2.795209784,6.375818323,0.28488769,0.496595849
47,7012020,1,2020,1,7,50,1,1,H,1203,-0.644451217,288,-0.918099899,1,24.91150267,2.801162186,22.11034049,7.098318968,0.2976201,2.795209784,6.375818323,0.28488769,0.496595849
47,7012020,1,2020,1,7,50,1,1,H,1207,-0.606519441,290,-1.001284709,1,24.91150267,2.801162186,22.11034049,7.098318968,0.2976201,2.795209784,6.375818323,0.28488769,0.496595849
46,8012020,1,2020,1,8,51,1,1,H,1202,-0.653934162,287,-0.866120762,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1261,-0.094440452,284,-0.064046766,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1342,0.67367803,288,0.530921383,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1117,-1.459984421,273,-0.880408697,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1131,-1.327223202,276,-0.92101283,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1156,-1.090149596,271,-0.348645703,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1387,1.10041052,291,0.813201301,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1081,-1.801370413,282,-1.815705429,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1209,-0.587553552,287,-0.7931526,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1241,-0.284099337,293,-0.8342262,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1451,1.707318951,290,1.542762788,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
46,8012020,1,2020,1,8,51,1,1,H,1284,0.123667265,291,-0.260846101,1,23.40592694,4.53270638,18.87322056,4.109703865,0.372804985,5.653667818,6.176747081,0.441018876,0.332761554
43,8012020,1,2020,1,8,51,1,1,H,1134,-1.298774369,284,-1.387832545,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,8012020,1,2020,1,8,51,1,1,H,1046,-2.133273461,274,-1.683546481,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,8012020,1,2020,1,8,51,1,1,H,1321,0.474536201,289,0.249668973,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,8012020,1,2020,1,8,51,1,1,H,1288,0.161599042,287,0.030345225,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,8012020,1,2020,1,8,51,1,1,H,1218,-0.502207054,290,-0.886594043,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
3,9012020,1,2020,1,9,52,1,1,H,1149,-1.156530206,284,-1.231479894,1,24.95313766,3.354671911,21.59846574,5.880718532,0.460244816,5.151979006,6.202912185,0.335244374,0.295328266
3,9012020,1,2020,1,9,52,1,1,H,1293,0.209013763,288,0.02011532,1,24.95313766,3.354671911,21.59846574,5.880718532,0.460244816,5.151979006,6.202912185,0.335244374,0.295328266
6,9012020,1,2020,1,9,52,1,1,H,1277,0.057286655,272,0.852282648,1,25.36910551,2.320895654,23.04820986,7.585142691,0.359849758,2.946311668,6.912648589,0.323053091,0.429496044
6,9012020,1,2020,1,9,52,1,1,H,1295,0.227979651,277,0.727217777,1,25.36910551,2.320895654,23.04820986,7.585142691,0.359849758,2.946311668,6.912648589,0.323053091,0.429496044
6,9012020,1,2020,1,9,52,1,1,H,1324,0.502985034,281,0.77978143,1,25.36910551,2.320895654,23.04820986,7.585142691,0.359849758,2.946311668,6.912648589,0.323053091,0.429496044
6,9012020,1,2020,1,9,52,1,1,H,1323,0.49350209,283,0.644574304,1,25.36910551,2.320895654,23.04820986,7.585142691,0.359849758,2.946311668,6.912648589,0.323053091,0.429496044
6,9012020,1,2020,1,9,52,1,1,H,1300,0.275394373,286,0.217776708,1,25.36910551,2.320895654,23.04820986,7.585142691,0.359849758,2.946311668,6.912648589,0.323053091,0.429496044
12,9012020,1,2020,1,9,52,1,1,H,1166,-0.995320154,281,-0.86735028,1,24.95778498,3.351807118,21.60597787,5.886034314,0.464000877,5.147968296,6.204217257,0.334798739,0.293800377
12,9012020,1,2020,1,9,52,1,1,H,1270,-0.009093954,280,0.279217499,1,24.95778498,3.351807118,21.60597787,5.886034314,0.464000877,5.147968296,6.204217257,0.334798739,0.293800377
13,9012020,1,2020,1,9,52,1,1,H,1206,-0.616002385,277,-0.201021646,1,24.93945031,3.268091518,21.6713588,6.028605483,0.482112731,4.958573687,6.135685057,0.32645901,0.280081204
13,9012020,1,2020,1,9,52,1,1,H,1292,0.199530819,282,0.383804235,1,24.93945031,3.268091518,21.6713588,6.028605483,0.482112731,4.958573687,6.135685057,0.32645901,0.280081204
43,10012020,1,2020,1,10,53,1,1,H,1228,-0.407377612,289,-0.719894515,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,10012020,1,2020,1,10,53,1,1,H,1206,-0.616002385,286,-0.762045678,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,10012020,1,2020,1,10,53,1,1,H,1356,0.806439249,289,0.614558458,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,10012020,1,2020,1,10,53,1,1,H,1369,0.929717524,288,0.812385949,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
5,11012020,1,2020,1,11,54,1,1,H,1211,-0.568587664,292,-1.084585796,1,25.63479909,2.305807748,23.32899135,7.951199499,0.34784946,2.930173338,6.854779782,0.334002964,0.435543939
6,11012020,1,2020,1,11,54,1,1,H,1260,-0.103923397,286,-0.199168988,1,25.36910551,2.320895654,23.04820986,7.585142691,0.359849758,2.946311668,6.912648589,0.323053091,0.429496044
6,11012020,1,2020,1,11,54,1,1,H,1329,0.550399755,295,-0.041120923,1,25.36910551,2.320895654,23.04820986,7.585142691,0.359849758,2.946311668,6.912648589,0.323053091,0.429496044
6,11012020,1,2020,1,11,54,1,1,H,1082,-1.791887469,292,-2.429936548,1,25.36910551,2.320895654,23.04820986,7.585142691,0.359849758,2.946311668,6.912648589,0.323053091,0.429496044
6,11012020,1,2020,1,11,54,1,1,H,1380,1.034029911,282,1.30113528,1,25.36910551,2.320895654,23.04820986,7.585142691,0.359849758,2.946311668,6.912648589,0.323053091,0.429496044
6,11012020,1,2020,1,11,54,1,1,H,1329,0.550399755,291,0.208397909,1,25.36910551,2.320895654,23.04820986,7.585142691,0.359849758,2.946311668,6.912648589,0.323053091,0.429496044
7,11012020,1,2020,1,11,54,1,1,H,1249,-0.208235783,291,-0.625813665,1,25.50836625,2.275950245,23.23241601,7.852141344,0.350109463,2.928231645,6.875501781,0.333111695,0.440859721
7,11012020,1,2020,1,11,54,1,1,H,1171,-0.947905433,286,-1.126873162,1,25.50836625,2.275950245,23.23241601,7.852141344,0.350109463,2.928231645,6.875501781,0.333111695,0.440859721
7,11012020,1,2020,1,11,54,1,1,H,1296,0.237462596,294,-0.32298531,1,25.50836625,2.275950245,23.23241601,7.852141344,0.350109463,2.928231645,6.875501781,0.333111695,0.440859721
7,11012020,1,2020,1,11,54,1,1,H,1330,0.559882699,275,1.217451356,1,25.50836625,2.275950245,23.23241601,7.852141344,0.350109463,2.928231645,6.875501781,0.333111695,0.440859721
12,11012020,1,2020,1,11,54,1,1,H,1239,-0.303065225,285,-0.35571076,1,24.95778498,3.351807118,21.60597787,5.886034314,0.464000877,5.147968296,6.204217257,0.334798739,0.293800377
12,11012020,1,2020,1,11,54,1,1,H,1293,0.209013763,280,0.519010024,1,24.95778498,3.351807118,21.60597787,5.886034314,0.464000877,5.147968296,6.204217257,0.334798739,0.293800377
12,11012020,1,2020,1,11,54,1,1,H,1236,-0.331514058,289,-0.636491204,1,24.95778498,3.351807118,21.60597787,5.886034314,0.464000877,5.147968296,6.204217257,0.334798739,0.293800377
12,11012020,1,2020,1,11,54,1,1,H,1387,1.10041052,297,0.439459088,1,24.95778498,3.351807118,21.60597787,5.886034314,0.464000877,5.147968296,6.204217257,0.334798739,0.293800377
12,11012020,1,2020,1,11,54,1,1,H,1277,0.057286655,280,0.352197833,1,24.95778498,3.351807118,21.60597787,5.886034314,0.464000877,5.147968296,6.204217257,0.334798739,0.293800377
12,11012020,1,2020,1,11,54,1,1,H,1206,-0.616002385,283,-0.575005427,1,24.95778498,3.351807118,21.60597787,5.886034314,0.464000877,5.147968296,6.204217257,0.334798739,0.293800377
12,11012020,1,2020,1,11,54,1,1,H,1313,0.398672647,291,0.041555595,1,24.95778498,3.351807118,21.60597787,5.886034314,0.464000877,5.147968296,6.204217257,0.334798739,0.293800377
12,11012020,1,2020,1,11,54,1,1,H,1228,-0.407377612,285,-0.470368946,1,24.95778498,3.351807118,21.60597787,5.886034314,0.464000877,5.147968296,6.204217257,0.334798739,0.293800377
20,11012020,1,2020,1,11,54,1,1,H,1293,0.209013763,293,-0.291828906,1,25.35888775,1.286228129,24.07265962,8.789978885,0.249618912,2.731611393,6.982581355,0.30971589,0.338713956
38,12012020,1,2020,1,12,55,1,1,H,1247,-0.227201671,290,-0.584227742,1,22.84025776,6.344751241,16.49550652,4.18208762,0.214318303,2.647991285,8.728576835,0.271486827,0.563250019
38,12012020,1,2020,1,12,55,1,1,H,1105,-1.573779752,270,-0.81901521,1,22.84025776,6.344751241,16.49550652,4.18208762,0.214318303,2.647991285,8.728576835,0.271486827,0.563250019
42,12012020,1,2020,1,12,55,1,1,H,1367,0.910751636,290,0.666943158,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,12012020,1,2020,1,12,55,1,1,H,1414,1.356450014,288,1.281493558,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,12012020,1,2020,1,12,55,1,1,H,1389,1.119376409,285,1.207809951,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
43,16012020,1,2020,1,16,59,1,1,H,1475,1.934909612,285,2.104228493,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,16012020,1,2020,1,16,59,1,1,H,1265,-0.056508675,282,0.102350392,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,16012020,1,2020,1,16,59,1,1,H,1475,1.934909612,287,1.979637544,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,16012020,1,2020,1,16,59,1,1,H,1416,1.375415903,296,0.804452972,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,16012020,1,2020,1,16,59,1,1,H,1253,-0.170304006,282,-0.022740205,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
43,16012020,1,2020,1,16,59,1,1,H,1371,0.948683413,286,0.957855319,1,28.08855745,0.27311021,27.81544724,3.039449253,0.180068118,4.711755906,3.335955267,0.210912383,0.419214622
10,18012020,1,2020,1,18,61,1,1,H,1292,0.199530819,288,0.009690706,1,23.95545778,2.391178561,21.56427922,7.550001238,0.175930085,2.21442087,5.99008994,0.255571314,0.315668292
11,18012020,1,2020,1,18,61,1,1,H,1217,-0.511689998,277,-0.086295425,1,23.87747177,3.347860071,20.5296117,5.848919337,0.228928744,2.028845984,5.746327937,0.254871031,0.884743389
16,18012020,1,2020,1,18,61,1,1,H,1017,-2.408278844,275,-2.048173499,1,23.71105916,5.941579456,17.7694797,4.813169557,0.396996566,4.111454572,8.02253283,0.462759467,0.231602551
16,18012020,1,2020,1,18,61,1,1,H,1420,1.41334768,294,0.970653341,1,23.71105916,5.941579456,17.7694797,4.813169557,0.396996566,4.111454572,8.02253283,0.462759467,0.231602551
19,18012020,1,2020,1,18,61,1,1,H,1520,2.361642102,289,2.324326329,1,23.71105916,5.941579456,17.7694797,4.813169557,0.396996566,4.111454572,8.02253283,0.462759467,0.231602551
48,18012020,1,2020,1,18,61,1,1,H,1414,1.356450014,285,1.468396737,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1170,-0.957388377,290,-1.387062403,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1313,0.398672647,286,0.35328406,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1092,-1.697058027,274,-1.203515867,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1213,-0.549621775,290,-0.938726164,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1266,-0.047025731,291,-0.448543705,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1121,-1.422052644,277,-1.087542443,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1307,0.341774982,277,0.852373654,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1121,-1.422052644,283,-1.46102489,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1248,-0.217718727,292,-0.698709998,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1262,-0.084957508,289,-0.365430444,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1239,-0.303065225,294,-0.917641786,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1222,-0.464275277,288,-0.720032242,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1228,-0.407377612,289,-0.719894515,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1251,-0.189269895,289,-0.480109997,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1134,-1.298774369,266,-0.266502955,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1216,-0.521172943,279,-0.221435188,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1329,0.550399755,295,-0.041120923,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1398,1.204722907,291,0.927905392,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1345,0.702126863,304,-0.437074732,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1213,-0.549621775,274,0.059173358,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
48,18012020,1,2020,1,18,61,1,1,H,1311,0.379706759,285,0.394779181,1,19.17354629,1.38948798,17.78405831,4.955104105,0.101254496,1.476259359,5.015678549,0.24895046,0.472722578
38,19012020,1,2020,1,19,62,1,1,H,1325,0.512467978,282,0.727803377,1,22.84025776,6.344751241,16.49550652,4.18208762,0.214318303,2.647991285,8.728576835,0.271486827,0.563250019
42,19012020,1,2020,1,19,62,1,1,H,1328,0.540916811,281,0.821480967,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,19012020,1,2020,1,19,62,1,1,H,1226,-0.4263435,275,0.132387506,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,19012020,1,2020,1,19,62,1,1,H,1196,-0.710831827,276,-0.242973403,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,19012020,1,2020,1,19,62,1,1,H,1230,-0.388411723,292,-0.886433359,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,19012020,1,2020,1,19,62,1,1,H,1083,-1.782404525,284,-1.919431558,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,19012020,1,2020,1,19,62,1,1,H,1199,-0.682382994,284,-0.710304391,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
64,19012020,1,2020,1,19,62,1,1,H,1345,0.702126863,291,0.375240224,1,22.49804239,5.86607626,16.63196613,4.458189946,0.194232925,2.412250701,8.37035046,0.25792681,0.620004739
42,21012020,1,2020,1,21,64,1,1,H,1161,-1.042734875,274,-0.483469946,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,1,H,1176,-0.900490712,286,-1.07475495,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,1,H,1196,-0.710831827,282,-0.616920541,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,1,H,1458,1.77369956,293,1.429239431,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,1,H,1330,0.559882699,284,0.655175428,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,1,H,1188,-0.786695381,289,-1.136911069,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,1,H,1187,-0.796178325,278,-0.461503211,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,1,H,1308,0.351257926,286,0.301165848,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
42,21012020,1,2020,1,21,64,1,1,H,1208,-0.597036496,287,-0.803576623,1,22.2311074,9.916287936,12.31481947,3.360369664,0.128533686,2.87443721,8.841799797,0.24398482,0.445538882
1,22012020,1,2020,1,22,65,1,1,H,1163,-1.023768987,287,-1.272657662,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,1,H,1279,0.076252544,284,0.123576415,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,1,H,1289,0.171081986,283,0.290166519,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,1,H,1260,-0.103923397,286,-0.199168988,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,1,H,1209,-0.587553552,286,-0.730774751,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,1,H,1323,0.49350209,282,0.706954944,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,1,H,1436,1.565074787,291,1.32415589,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,1,H,1349,0.74005864,289,0.541580561,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
1,22012020,1,2020,1,22,65,1,1,H,1189,-0.777212437,279,-0.502960132,1,18.18687996,5.742826524,12.44405343,1.452990879,0.038611035,1.743480829,6.553180804,0.253979763,0.68917356
